,reply_settings,text,idleft,source,created_at,edit_history_tweet_ids,conversation_id,lang,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,type,idright
7042,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602968426108125185,Twitter for Android,2022-12-14T10:07:09.000Z,['1602968426108125185'],1602968426108125185,pt,94162716,2000,0,0,0,,,,,retweeted,1602788250367758337
7043,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602968408777269248,Twitter for Android,2022-12-14T10:07:05.000Z,['1602968408777269248'],1602968408777269248,pt,1057030094588440582,2000,0,0,0,,,,,retweeted,1602788250367758337
7044,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602968355803111425,Twitter for iPhone,2022-12-14T10:06:52.000Z,['1602968355803111425'],1602968355803111425,pt,254711667,402,0,0,0,,,,,retweeted,1602954179890257923
7045,everyone,"RT @victorveiga78: @artistario @Rconstantino Quando o trat.  precoce foi divulgado, não havia nem sombra de vacina. Hoje já há estudos apon…",1602968345896165377,Twitter for Android,2022-12-14T10:06:50.000Z,['1602968345896165377'],1602968345896165377,pt,1582136467958206468,30,0,0,0,,,,,retweeted,1602294102208696320
7046,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602968338241839106,Twitter for Android,2022-12-14T10:06:48.000Z,['1602968338241839106'],1602968338241839106,pt,1579155140132700162,2000,0,0,0,,,,,retweeted,1602788250367758337
7047,everyone,"RT @delimon031: Uns ""checadores d fatos"" estrangeiros disseram q as transfusões d sangues d pessoas vacinadas a ñ-vacinados são seguras, q…",1602968326770245632,Twitter for Android,2022-12-14T10:06:45.000Z,['1602968326770245632'],1602968326770245632,pt,425249761,12,0,0,0,,,,,retweeted,1602869957037105157
7048,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602968282155438086,Twitter for Android,2022-12-14T10:06:34.000Z,['1602968282155438086'],1602968282155438086,pt,320385048,402,0,0,0,,,,,retweeted,1602954179890257923
7049,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602968236336750595,Twitter for Android,2022-12-14T10:06:23.000Z,['1602968236336750595'],1602968236336750595,pt,1299955508,2000,0,0,0,,,,,retweeted,1602788250367758337
7050,everyone,"RT @delimon031: Uns ""checadores d fatos"" estrangeiros disseram q as transfusões d sangues d pessoas vacinadas a ñ-vacinados são seguras, q…",1602968213918474240,Twitter Web App,2022-12-14T10:06:18.000Z,['1602968213918474240'],1602968213918474240,pt,1404048046040698880,12,0,0,0,,,,,retweeted,1602869957037105157
7051,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602968213448523776,Twitter for Android,2022-12-14T10:06:18.000Z,['1602968213448523776'],1602968213448523776,pt,83127526,1369,0,0,0,,,,,retweeted,1602720475389517824
7052,everyone,"RT @ady_news: Tem gente da mídia utilizando a expressão “bolsonarista radical” como se não fosse pleonasmo…

No momento em que a maioria do…",1602968196734230530,Twitter for iPhone,2022-12-14T10:06:14.000Z,['1602968196734230530'],1602968196734230530,pt,20540294,22,0,0,0,,,,,retweeted,1602967891971903489
7053,everyone,@vanessnnavarro 😂😂😂😂😂 galera tirando água de pedra. Continuem patriotas! Só mais 4 anos pela frente. Só lembrando que os hospitais estão lotados com os anti-vacina internados hein.,1602968168833638402,Twitter for iPhone,2022-12-14T10:06:07.000Z,['1602968168833638402'],1602728764458270721,pt,1587012532702674945,0,0,0,0,1281003310993080322,,,,replied_to,1602728764458270721
7054,everyone,"@cajr1569 O presidente Bozo não foi um bom , quebrou laços internacionais, destruiu o meio ambiente, não comprou vacina em tempo hábil , zombou do pobre. A maior parte da população votou na esquerda, votou em Lula. Cadê o respeito à democracia?",1602968130560606210,Twitter for iPhone,2022-12-14T10:05:58.000Z,['1602968130560606210'],1602473575197429762,pt,1451379702,0,0,2,0,3099306850,,,,replied_to,1602473575197429762
7055,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602968122264371200,Twitter for Android,2022-12-14T10:05:56.000Z,['1602968122264371200'],1602968122264371200,pt,1695325916,2000,0,0,0,,,,,retweeted,1602788250367758337
7056,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602968122000297984,Twitter for Android,2022-12-14T10:05:56.000Z,['1602968122000297984'],1602968122000297984,pt,929856196500127745,2000,0,0,0,,,,,retweeted,1602788250367758337
7057,mentionedUsers,"RT @minsaude: Faça como o Gabigol: para ser um campeão é preciso proteção. Pais ou responsáveis, levem seus filhos para vacinar contra a po…",1602968040034951170,Twitter for Android,2022-12-14T10:05:37.000Z,['1602968040034951170'],1602968040034951170,pt,1583931010751860736,3331,0,0,0,,,,,retweeted,1597676155414642688
7058,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602968018983739393,Twitter for Android,2022-12-14T10:05:32.000Z,['1602968018983739393'],1602968018983739393,pt,368521058,1369,0,0,0,,,,,retweeted,1602720475389517824
7059,everyone,"https://t.co/QGWN1a4Eh6

Vacinação de reforço contra a Covid-19 será adiantada no Uruguai",1602967983315468288,Twitter Web App,2022-12-14T10:05:23.000Z,['1602967983315468288'],1602967983315468288,pt,1265256742054756352,0,0,0,0,,,,,,
7060,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602967957528875009,Twitter for iPad,2022-12-14T10:05:17.000Z,['1602967957528875009'],1602967957528875009,pt,1584602290744442880,402,0,0,0,,,,,retweeted,1602954179890257923
7061,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602967956300136448,Twitter for iPhone,2022-12-14T10:05:17.000Z,['1602967956300136448'],1602967956300136448,pt,220054039,1369,0,0,0,,,,,retweeted,1602720475389517824
7062,everyone,"@monark Talvez vc tenha ficado fora , nos últimos 4 anos . Teve Ministro da Saúde contra a vacina , uso de máscaras e medidas sanitárias . A batata inglesa , chegou a R$ 10,00. Bem vindo de volta ao País !",1602967905137790977,Twitter for iPhone,2022-12-14T10:05:04.000Z,['1602967905137790977'],1602839637122334721,pt,1587919904023478273,0,0,0,0,242967720,,,,replied_to,1602839637122334721
7063,everyone,"Tem gente da mídia utilizando a expressão “bolsonarista radical” como se não fosse pleonasmo…

No momento em que a maioria dos bolsonaristas coloca sua vida em risco ao não tomar vacina, por exemplo, já é radicalismo político. Não existe bolsonarismo sem radicalismo.",1602967891971903489,Twitter for iPhone,2022-12-14T10:05:01.000Z,['1602967891971903489'],1602967891971903489,pt,135620278,22,6,308,1,,,,,,
7064,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602967786434838528,Twitter for Android,2022-12-14T10:04:36.000Z,['1602967786434838528'],1602967786434838528,pt,1565734623421808640,1369,0,0,0,,,,,retweeted,1602720475389517824
7065,everyone,"@andreafalconery @gulhermesanttos Falo isso pq conheço ele. Meu pivete, sonegador de vacina, mesmo sendo novinho, é muito responsável.",1602967783565844481,Twitter for Android,2022-12-14T10:04:35.000Z,['1602967783565844481'],1602678772804816910,pt,1045007459847483392,0,2,1,0,214678102,,,,replied_to,1602967205158813698
7066,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602967732072644608,Twitter Web App,2022-12-14T10:04:23.000Z,['1602967732072644608'],1602967732072644608,pt,612582150,1369,0,0,0,,,,,retweeted,1602720475389517824
7067,everyone,RT @LulaOficial: O dia de hoje é de agradecimento para quem fez o melhor para examinar o estado atual do nosso país. Acho que teremos uma r…,1602967699348508672,Twitter for Android,2022-12-14T10:04:15.000Z,['1602967699348508672'],1602967699348508672,pt,901544616742277121,706,0,0,0,,,,,retweeted,1602737786242605059
7068,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602967679194828801,Twitter for iPhone,2022-12-14T10:04:11.000Z,['1602967679194828801'],1602967679194828801,pt,1143596787351076875,2000,0,0,0,,,,,retweeted,1602788250367758337
7069,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602967620965244928,Twitter for Android,2022-12-14T10:03:57.000Z,['1602967620965244928'],1602967620965244928,pt,1567920148983517185,402,0,0,0,,,,,retweeted,1602954179890257923
7070,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602967593064751106,Twitter for Android,2022-12-14T10:03:50.000Z,['1602967593064751106'],1602967593064751106,pt,1508051201652408325,2000,0,0,0,,,,,retweeted,1602788250367758337
7071,everyone,"herpes e o hiv andam muito juntas, todo site que você entra você lê herpes e a porta de entrada para hiv, eu espero que você lute por nós também pois também não temos vacina nem uma cura e se quer um tratamento",1602967578481250304,Twitter for iPhone,2022-12-14T10:03:47.000Z,['1602967578481250304'],1602967578481250304,pt,1601557033614016512,0,0,0,0,,,,,,
7072,everyone,Procura por vacina contra covid cresce 369% no RN https://t.co/H0QOlZ7jMh,1602967575629111296,Twitter Web App,2022-12-14T10:03:46.000Z,['1602967575629111296'],1602967575629111296,pt,115666306,0,0,0,0,,,,,,
7073,everyone,"Ontem tomei duas agulhadas, e não foi para tatuagem, foi vacina mesmo… uma em cada braço 😩 tô me sentindo um João bobo com dor",1602967572705644544,Twitter for iPhone,2022-12-14T10:03:45.000Z,['1602967572705644544'],1602967572705644544,pt,354337972,0,0,0,0,,,,,,
7074,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602967548919783425,Twitter for Android,2022-12-14T10:03:40.000Z,['1602967548919783425'],1602967548919783425,pt,859235021009428480,2000,0,0,0,,,,,retweeted,1602788250367758337
7075,everyone,"RT @chefcarolinavi5: A maior mentira ""coletiva"" já contada na história!
Sim a vacina, não imuniza, não impede a doença, a função dela é enr…",1602967517428858883,Twitter for Android,2022-12-14T10:03:32.000Z,['1602967517428858883'],1602967517428858883,pt,1144642750597554176,11,0,0,0,,,,,retweeted,1602963642965757954
7076,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602967515910803456,Twitter for Android,2022-12-14T10:03:32.000Z,['1602967515910803456'],1602967515910803456,pt,1571627557748981763,1369,0,0,0,,,,,retweeted,1602720475389517824
7077,everyone,"@beyrnssnce @keynne_almeida @Pavinatto Agora eu vi mesmo 😂
Pela sua 'lógica', então, não foram quase 700 mil, foram mais de 3 milhões. Afinal, Bolsonaro é o criador do vírus. Como ele criou a vacina também, os mortos e sequelados por ela devem ser creditados a ele. Sem falar nos 'corona lover'  espalhados pelo mundo",1602967477612417026,Twitter for Android,2022-12-14T10:03:23.000Z,['1602967477612417026'],1602489111914348545,pt,1601014594142609416,0,0,0,0,1520475284520243201,,,,replied_to,1602904366888935426
7078,everyone,"RT @mpatriabrasil: #Anitta, depois da vacina, já foi diagnosticada c/ #endometriose, com o vírus #EpsteinBarr e agora os médicos encontrara…",1602967408788049920,Twitter for iPhone,2022-12-14T10:03:06.000Z,['1602967408788049920'],1602967408788049920,pt,514818828,1927,0,0,0,,,,,retweeted,1600665768399876098
7079,everyone,"Vacinação contra Covid-19 segue na quarta-feira, em Salvador; veja estratégia | Bahia | G1 https://t.co/PNar7C4cog",1602967382498381825,Twitter for Android,2022-12-14T10:03:00.000Z,['1602967382498381825'],1602967382498381825,pt,71241025,0,0,0,0,,,,,,
7080,everyone,"Não acabou, poucas pessoas testando e final de ano se aproximando, combinação para contaminação.  Vacina e cuidados. 
Melhoras @mellziland ! https://t.co/c6s77YqwSo",1602967345198424065,Twitter for Android,2022-12-14T10:02:51.000Z,['1602967345198424065'],1602967345198424065,pt,1576296076889493504,0,0,0,0,,,,,quoted,1602801223815553031
7081,everyone,"RT @LuanaBarros1710: Bolsonaro chorando na posse de militares, eu chorei quando tinha que providenciar saco de óbito,chorei pela falta de v…",1602967328349634561,Twitter for iPhone,2022-12-14T10:02:47.000Z,['1602967328349634561'],1602967328349634561,pt,1021113135305056256,6462,0,0,0,,,,,retweeted,1599818732401963008
7082,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602967326617440256,Twitter for iPhone,2022-12-14T10:02:47.000Z,['1602967326617440256'],1602967326617440256,pt,142292875,1369,0,0,0,,,,,retweeted,1602720475389517824
7083,everyone,Meu braço q tomei vacina da meningite vai cair 😭 mdss ta doendo mto,1602967320615424000,Twitter for iPhone,2022-12-14T10:02:45.000Z,['1602967320615424000'],1602967320615424000,pt,608459062,0,0,2,0,,,,,,
7084,everyone,"RT @minsaude: Essa é a nossa convocação! 💚💛💙

Pais ou responsáveis, se ainda não vacinaram seus filhos contra a poliomielite, levem os meno…",1602967293276848130,Twitter for Android,2022-12-14T10:02:39.000Z,['1602967293276848130'],1602967293276848130,pt,1426160601135517698,54,0,0,0,,,,,retweeted,1602756128156295168
7085,everyone,"RT @JackSlaterPT: ""Sucesso da vacinação"" https://t.co/fsXKr2kH7T",1602967241955606528,Twitter for Android,2022-12-14T10:02:26.000Z,['1602967241955606528'],1602967241955606528,pt,1147567949185765377,16,0,0,0,,,,,retweeted,1602951519342575618
7086,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602967129568976896,Twitter for Android,2022-12-14T10:02:00.000Z,['1602967129568976896'],1602967129568976896,pt,1283584290211725312,402,0,0,0,,,,,retweeted,1602954179890257923
7087,everyone,"RT @minsaude: Essa é a nossa convocação! 💚💛💙

Pais ou responsáveis, se ainda não vacinaram seus filhos contra a poliomielite, levem os meno…",1602966933946736641,Twitter for Android,2022-12-14T10:01:13.000Z,['1602966933946736641'],1602966933946736641,pt,1399396770464010245,54,0,0,0,,,,,retweeted,1602756128156295168
7088,everyone,"RT @chefcarolinavi5: A maior mentira ""coletiva"" já contada na história!
Sim a vacina, não imuniza, não impede a doença, a função dela é enr…",1602966905354174464,Twitter for Android,2022-12-14T10:01:06.000Z,['1602966905354174464'],1602966905354174464,pt,1518684991806398466,11,0,0,0,,,,,retweeted,1602963642965757954
7089,everyone,"RT @FrederKamen: 'ah, eu sou jornalista que defende Bolsonaro porque ele defende a liberdade...'

1º nunca cobrou o Presidente sobre a lei…",1602966896814555140,Twitter Web App,2022-12-14T10:01:04.000Z,['1602966896814555140'],1602966896814555140,pt,907619081066631168,23,0,0,0,,,,,retweeted,1602800754422579200
7090,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602966884936290304,Twitter for iPhone,2022-12-14T10:01:01.000Z,['1602966884936290304'],1602966884936290304,pt,1080785763225227265,2000,0,0,0,,,,,retweeted,1602788250367758337
7091,everyone,"RT @mellziland: 2022 reforça que COVID-19, Monkeypox, Poliomielite, Sarampo, Catapora, Ebola, entre outras doenças provocadas por agentes i…",1602966867836108801,Twitter for iPhone,2022-12-14T10:00:57.000Z,['1602966867836108801'],1602966867836108801,pt,1207466826990534657,122,0,0,0,,,,,retweeted,1602716262039277571
7092,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602966854879875074,Twitter for iPhone,2022-12-14T10:00:54.000Z,['1602966854879875074'],1602966854879875074,pt,561569324,1369,0,0,0,,,,,retweeted,1602720475389517824
7093,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602966814224519168,Twitter Web App,2022-12-14T10:00:44.000Z,['1602966814224519168'],1602966814224519168,pt,900998272227180544,2000,0,0,0,,,,,retweeted,1602788250367758337
7094,everyone,RT @LulaOficial: O dia de hoje é de agradecimento para quem fez o melhor para examinar o estado atual do nosso país. Acho que teremos uma r…,1602966781655670785,Twitter for Android,2022-12-14T10:00:37.000Z,['1602966781655670785'],1602966781655670785,pt,1082978644140662784,706,0,0,0,,,,,retweeted,1602737786242605059
7095,everyone,@lucinhalevita Esses esquerdistas não aprende se fosse o lula vcs estariam todos mortos vcs não enchega além do umbigo Bolsonaro fez o certo ele não ia comprar uma vacina se avisa não aprovasse ele agiu certo seus burros,1602966671249276929,Twitter for Android,2022-12-14T10:00:10.000Z,['1602966671249276929'],1602832857021513728,pt,1594640562929500160,0,0,0,0,939440994,,,,replied_to,1602832857021513728
7096,everyone,"Início da vacinação contra covid-19 para crianças de 6 meses a 11 meses e 29 dias COM COMORBIDADES #correiodeminas 

#vacina #vacinação #COVID19 #coronavirus #crianças #comorbidades #prefeitura #lafaiete #correiodeminasonline 

https://t.co/ckUgiDXddF https://t.co/P1EEUSzwOD",1602966629234581504,Twitter Web App,2022-12-14T10:00:00.000Z,['1602966629234581504'],1602966629234581504,pt,119024617,0,0,0,0,,,,,,
7097,everyone,"@blogdosakamoto Urnas fraudadas, antenas HAARP q mudam o clima, não existe pandemia, vacina tem micro chip. E muitas outras alucinações QAnon.",1602966560997531648,Twitter for Android,2022-12-14T09:59:44.000Z,['1602966560997531648'],1602825822146109441,pt,1584857437345091584,0,0,0,0,58668131,,,,replied_to,1602825822146109441
7098,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602966418840080385,Twitter for Android,2022-12-14T09:59:10.000Z,['1602966418840080385'],1602966418840080385,pt,372522631,2000,0,0,0,,,,,retweeted,1602788250367758337
7099,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602966381623902208,Twitter for Android,2022-12-14T09:59:01.000Z,['1602966381623902208'],1602966381623902208,pt,54444806,2000,0,0,0,,,,,retweeted,1602788250367758337
7100,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602966380265046016,Twitter for Android,2022-12-14T09:59:01.000Z,['1602966380265046016'],1602966380265046016,pt,1179115111824400384,1369,0,0,0,,,,,retweeted,1602720475389517824
7101,everyone,"Não me surpreende. Jair e sua turma odeiam os pobres. Basta dizer q eles evitaram ao máximo comprar a vacina contra Covid e quiseram empurrar remédio de verme pra cima dos pobres. Tudo p/ q desse falsa sensação de segurança. Sabiam disso, claro. Mas o pobre q se lascasse pra lá. https://t.co/qX2VkdaGw7",1602966353547329536,Twitter for Android,2022-12-14T09:58:55.000Z,['1602966353547329536'],1602966353547329536,pt,706913688750583808,0,0,2,0,,,,,quoted,1602834402173718528
7102,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602966345926250497,Twitter Web App,2022-12-14T09:58:53.000Z,['1602966345926250497'],1602966345926250497,pt,31278407,2000,0,0,0,,,,,retweeted,1602788250367758337
7103,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602966313978175488,Twitter for iPhone,2022-12-14T09:58:45.000Z,['1602966313978175488'],1602966313978175488,pt,1251104880489570307,1369,0,0,0,,,,,retweeted,1602720475389517824
7104,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602966274870484992,Twitter for iPhone,2022-12-14T09:58:36.000Z,['1602966274870484992'],1602966274870484992,pt,2799696573,1369,0,0,0,,,,,retweeted,1602720475389517824
7105,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602966265450172417,Twitter for Android,2022-12-14T09:58:34.000Z,['1602966265450172417'],1602966265450172417,pt,1583931010751860736,402,0,0,0,,,,,retweeted,1602954179890257923
7106,everyone,CEARÁ-MIRIM LIVRE E METROPOLITANO: COVID: CRESCE 369% NO RN A PROCURA POR VACINA https://t.co/Xwj3RPDVM6 https://t.co/Sq0ZBmv8oy,1602966256529076224,Twitter Web App,2022-12-14T09:58:31.000Z,['1602966256529076224'],1602966256529076224,pt,93480607,0,0,0,0,,,,,,
7107,everyone,"Comprei uma caderneta de vacinação na shoppe, não olhei endereço e descobri que é do lado do meu trabalho e já paguei o envio 🤡",1602966157077651457,Twitter for Android,2022-12-14T09:58:08.000Z,['1602966157077651457'],1602966157077651457,pt,1532279239,0,1,1,0,,,,,,
7108,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602966125108666374,Twitter for Android,2022-12-14T09:58:00.000Z,['1602966125108666374'],1602966125108666374,pt,1398996611817213960,402,0,0,0,,,,,retweeted,1602954179890257923
7109,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602966097413787648,Twitter for Android,2022-12-14T09:57:53.000Z,['1602966097413787648'],1602966097413787648,pt,93886878,1369,0,0,0,,,,,retweeted,1602720475389517824
7110,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602966041872793601,Twitter for Android,2022-12-14T09:57:40.000Z,['1602966041872793601'],1602966041872793601,pt,1410882878188183554,1369,0,0,0,,,,,retweeted,1602720475389517824
7111,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602966023464001538,Twitter for Android,2022-12-14T09:57:36.000Z,['1602966023464001538'],1602966023464001538,pt,1482895498642137094,402,0,0,0,,,,,retweeted,1602954179890257923
7112,everyone,"@choquei A campanha do bem vai começar, vacina salvar vidas 🙏",1602965944300707841,Twitter for Android,2022-12-14T09:57:17.000Z,['1602965944300707841'],1602739379834798082,pt,1578845463763161088,0,0,0,0,953378142198161409,,,,replied_to,1602739379834798082
7113,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602965928358313989,Twitter for Android,2022-12-14T09:57:13.000Z,['1602965928358313989'],1602965928358313989,pt,1476156420747845639,2000,0,0,0,,,,,retweeted,1602788250367758337
7114,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602965717712011265,Twitter for Android,2022-12-14T09:56:23.000Z,['1602965717712011265'],1602965717712011265,pt,1524354200242692097,1369,0,0,0,,,,,retweeted,1602720475389517824
7115,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602965662623797248,Twitter for Android,2022-12-14T09:56:10.000Z,['1602965662623797248'],1602965662623797248,pt,80813082,402,0,0,0,,,,,retweeted,1602954179890257923
7116,everyone,"@lybrjack Super Fake. Conheço 8 infectados após a vacina, mas nenhum atingido por um raio.",1602965628868083713,Twitter Web App,2022-12-14T09:56:02.000Z,['1602965628868083713'],1602731578081169410,pt,2268064288,0,0,0,0,1050118459533737990,,,,replied_to,1602731578081169410
7117,everyone,"@cegadede @martinixam Se o Janjo botar vacina no postinho, terá salvo o governo Janjo. Esse é o tamanho do buraco.",1602965461418786816,Twitter for Android,2022-12-14T09:55:22.000Z,['1602965461418786816'],1602837808841793537,pt,955616256023060481,0,0,0,0,275555877,,,,replied_to,1602839600367636481
7118,everyone,RT @JafMolduras: Está acabando a grave manipulação feita em relação aos benefícios da inoculação em massa da vacina de mRNA.,1602965457815965697,Twitter for Android,2022-12-14T09:55:21.000Z,['1602965457815965697'],1602965457815965697,pt,1212407660772872193,2,0,0,0,,,,,retweeted,1602849046992928774
7119,everyone,"https://t.co/hLFNgIQ5a0

China aplica mais uma vacina de reforço contra a Covid-19 

O Conselho de Estado explicou que todas as substâncias aprovadas até agora na China estão disponíveis para reforço além dos idosos também vão priorizar os portadores de doenças crônicas",1602965436731121664,Twitter Web App,2022-12-14T09:55:16.000Z,['1602965436731121664'],1602965436731121664,pt,1265256742054756352,0,0,0,0,,,,,,
7120,everyone,RT @frieira: O golpe dos canalhas em 2016 foi por mão de obra barata. Sem Direitos. Sem Previdência. Sem Saúde. Sem Vacina. Sem p... nenhuma,1602965326417006592,Twitter for Android,2022-12-14T09:54:50.000Z,['1602965326417006592'],1602965326417006592,pt,2843475976,2,0,0,0,,,,,retweeted,1602964728275410945
7121,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602965247761199104,Twitter for iPad,2022-12-14T09:54:31.000Z,['1602965247761199104'],1602965247761199104,pt,1109658046421069824,1371,0,0,0,,,,,retweeted,1602720475389517824
7122,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602965241045962752,Twitter for iPhone,2022-12-14T09:54:29.000Z,['1602965241045962752'],1602965241045962752,pt,78990373,402,0,0,0,,,,,retweeted,1602954179890257923
7123,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602965088415191040,Twitter for Android,2022-12-14T09:53:53.000Z,['1602965088415191040'],1602965088415191040,pt,1528841102324912129,1371,0,0,0,,,,,retweeted,1602720475389517824
7124,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602964987005521920,Twitter for Android,2022-12-14T09:53:29.000Z,['1602964987005521920'],1602964987005521920,pt,1550795045426577409,2000,0,0,0,,,,,retweeted,1602788250367758337
7125,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602964979191533568,Twitter for iPhone,2022-12-14T09:53:27.000Z,['1602964979191533568'],1602964979191533568,pt,55292182,402,0,0,0,,,,,retweeted,1602954179890257923
