,idleft,lang,reply_settings,text,source,edit_history_tweet_ids,author_id,conversation_id,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,withheld.copyright,withheld.country_codes,withheld.scope,geo.coordinates.type,geo.coordinates.coordinates,type,idright
6799,1603062183075758088,pt,everyone,RT @oatila: Os dados de casos da COVID no Ministério da Saúde estão sendo mal atualizados e os dados de vacinação também estão com problema…,Twitter for Android,['1603062183075758088'],1239958658609491968,1603062183075758088,2022-12-14T16:19:42.000Z,76,0,0,0,,,,,,,,retweeted,1602454784593780737
6800,1603062138892959760,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603062138892959760'],1504945336858644489,1603062138892959760,2022-12-14T16:19:32.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6801,1603062128289939457,pt,everyone,RT @lipedbowie: Hoje foi dia da 4ª dose da vacina contra covid com a @lulumds. Espero não ter efeitos colaterais 🙃 https://t.co/xhSkSEN4GM,Twitter for Android,['1603062128289939457'],41109627,1603062128289939457,2022-12-14T16:19:29.000Z,1,0,0,0,,,,,,,,retweeted,1603060590787821572
6802,1603062095586770944,pt,everyone,RT @jornalhoje: Veja no #JH: A Câmara dos Deputados aprova mudanças na Lei das Estatais e fica mais fácil nomear políticos para a presidênc…,Twitter for Android,['1603062095586770944'],744322181837037568,1603062095586770944,2022-12-14T16:19:21.000Z,3,0,0,0,,,,,,,,retweeted,1603061981535150080
6803,1603062079598039048,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603062079598039048'],814437851442151424,1603062079598039048,2022-12-14T16:19:17.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6804,1603062059247276032,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter Web App,['1603062059247276032'],836570331745779712,1603062059247276032,2022-12-14T16:19:13.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6805,1603062045305626624,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603062045305626624'],1120869567964880897,1603062045305626624,2022-12-14T16:19:09.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6806,1603062043472445446,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603062043472445446'],1489265698929098754,1603062043472445446,2022-12-14T16:19:09.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6807,1603062040247304192,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603062040247304192'],1549159837430341633,1603062040247304192,2022-12-14T16:19:08.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6808,1603062030138851332,pt,everyone,"RT @hitman33br: ""Isto é mto claro - inequivocadamente. Numa situação normal, não estaríamos nem debatendo este assunto. Esta vacina teria s…",Twitter for Android,['1603062030138851332'],1446266556800028680,1603062030138851332,2022-12-14T16:19:06.000Z,38,0,0,0,,,,,,,,retweeted,1602154784097705984
6809,1603062026682744833,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603062026682744833'],1587291509153579013,1603062026682744833,2022-12-14T16:19:05.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6810,1603062026095534080,pt,everyone,RT @speraltalisboa: A recusa da autoridade de saúde em colaborar com o Ministério Público numa investigação judicial devia fazer soar as ca…,Twitter for Android,['1603062026095534080'],1570701019272679424,1603062026095534080,2022-12-14T16:19:05.000Z,36,0,0,0,,,,,,,,retweeted,1603021684814012417
6811,1603062018310823936,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603062018310823936'],2490385998,1603062018310823936,2022-12-14T16:19:03.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6812,1603062003777638400,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603062003777638400'],1591055236084400129,1603062003777638400,2022-12-14T16:18:59.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6813,1603061981535150080,pt,everyone,Veja no #JH: A Câmara dos Deputados aprova mudanças na Lei das Estatais e fica mais fácil nomear políticos para a presidência e diretorias de empresas públicas. E mais: inspeção da Anvisa condena a única fábrica brasileira que poderia produzir vacina contra tuberculose. https://t.co/p6QwoJ3Jyp,TweetDeck,['1603061981535150080'],47688615,1603061981535150080,2022-12-14T16:18:54.000Z,3,3,32,0,,,,,,,,,
6814,1603061980352356352,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603061980352356352'],1088221521527607296,1603061980352356352,2022-12-14T16:18:54.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6815,1603061964179120130,pt,everyone,@delucca É caso de hospício e vacina para raiva isso sim.,Twitter for Android,['1603061964179120130'],1592314392925855749,1602735797014257665,2022-12-14T16:18:50.000Z,0,0,0,0,13124602,,,,,,,replied_to,1602735797014257665
6816,1603061956902256640,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603061956902256640'],188550474,1603061956902256640,2022-12-14T16:18:48.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6817,1603061953391460352,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for iPhone,['1603061953391460352'],167791857,1603061953391460352,2022-12-14T16:18:47.000Z,496,0,0,0,,,,,,,,retweeted,1603016608087154688
6818,1603061945870974977,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061945870974977'],1268740579158110208,1603061945870974977,2022-12-14T16:18:46.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6819,1603061927973896192,pt,following,RT @reginacls57yah1: Nas redes é dito que a mídia quer ressuscitar a pandemia e as máscaras para terem motivos a fim de acabar com as manif…,Twitter for Android,['1603061927973896192'],1057708030933024768,1603061927973896192,2022-12-14T16:18:41.000Z,38,0,0,0,,,,,,,,retweeted,1602786142818123777
6820,1603061920604602368,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603061920604602368'],159655642,1603061920604602368,2022-12-14T16:18:39.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6821,1603061912413126664,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061912413126664'],1563278853857939456,1603061912413126664,2022-12-14T16:18:38.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6822,1603061902334365696,pt,mentionedUsers,"RT @minsaude: Faça como o Gabigol: para ser um campeão é preciso proteção. Pais ou responsáveis, levem seus filhos para vacinar contra a po…",Twitter for iPhone,['1603061902334365696'],1065245851520573441,1603061902334365696,2022-12-14T16:18:35.000Z,3397,0,0,0,,,,,,,,retweeted,1597676155414642688
6823,1603061887595315205,pt,everyone,"@OsmarTerra Dr essa informação procede?
https://t.co/4Un95vJspR",Twitter Web App,['1603061887595315205'],2903058267,1599757436738359298,2022-12-14T16:18:32.000Z,0,0,0,0,52722451,,,,,,,replied_to,1599757436738359298
6824,1603061870608486401,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603061870608486401'],932724165102198784,1603061870608486401,2022-12-14T16:18:28.000Z,496,0,0,0,,,,,,,,retweeted,1603016608087154688
6825,1603061864199557120,pt,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",Twitter for Android,['1603061864199557120'],3581723123,1603061864199557120,2022-12-14T16:18:26.000Z,506,0,0,0,,,,,,,,retweeted,1602954179890257923
6826,1603061842448093184,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061842448093184'],49161977,1603061842448093184,2022-12-14T16:18:21.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6827,1603061839084294144,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603061839084294144'],839491340,1603061839084294144,2022-12-14T16:18:20.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6828,1603061806938968066,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061806938968066'],2351555207,1603061806938968066,2022-12-14T16:18:12.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6829,1603061806016118785,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for Android,['1603061806016118785'],1587942744777015298,1603061806016118785,2022-12-14T16:18:12.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
6830,1603061765298061312,pt,everyone,"@joseroquerosa1 @epimeme @nubia_vallenas Ola, leia mais artigos científicos sobre as vacinas, leia sobre a proteína Spike presente na vacina PFIZER e astrazenica converse com pacientes que estão tratando da covid longa e o que a vacina trouxe como sequelas uma vacina confiável precisa de 5 a 10 anos de estudo essas são",Twitter for Android,['1603061765298061312'],185044467,1602993462537854978,2022-12-14T16:18:02.000Z,0,0,2,0,1583600449109762049,48c8d6d9f94c32aa,,,,,,replied_to,1603016094457147392
6831,1603061748877213697,pt,everyone,"@Cristia25410688 Eu não vacinei as duas últimas e na vou , as minhas duas adolescentes n vacinaram e não vão e se preciso for, se pedirem carta da vacina COVID eu não vou matricula-las, elas fuçaram  sem estudar até que resolva isto.",Twitter for iPhone,['1603061748877213697'],1517260991196717063,1603056237469384705,2022-12-14T16:17:59.000Z,0,0,1,0,1586422156203884549,,,,,,,replied_to,1603056237469384705
6832,1603061728358678530,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061728358678530'],1109624832667332610,1603061728358678530,2022-12-14T16:17:54.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6833,1603061716300038145,pt,everyone,@drika1164 Herança da vacina?,Twitter Web App,['1603061716300038145'],1580690711351009284,1603028404164599808,2022-12-14T16:17:51.000Z,0,0,1,0,2871710158,,,,,,,replied_to,1603028404164599808
6834,1603061714181918725,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061714181918725'],1597713203341000713,1603061714181918725,2022-12-14T16:17:50.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6835,1603061691821998080,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603061691821998080'],1519354307392544768,1603061691821998080,2022-12-14T16:17:45.000Z,496,0,0,0,,,,,,,,retweeted,1603016608087154688
6836,1603061649694498816,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061649694498816'],1588701923032670209,1603061649694498816,2022-12-14T16:17:35.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6837,1603061631713509383,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061631713509383'],37226752,1603061631713509383,2022-12-14T16:17:31.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6838,1603061624616718337,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061624616718337'],287032660,1603061624616718337,2022-12-14T16:17:29.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6839,1603061599283060738,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061599283060738'],872517392986984449,1603061599283060738,2022-12-14T16:17:23.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6840,1603061597685022722,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061597685022722'],880148734167973888,1603061597685022722,2022-12-14T16:17:22.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6841,1603061592819654656,pt,everyone,"RT @BeroberoCorreia: Na minha infância, era comum ver crianças aleijadas vítimas da poliomielite. É revoltante ver tantos negacionistas #DU…",Twitter for Android,['1603061592819654656'],988439117481562112,1603061592819654656,2022-12-14T16:17:21.000Z,14,0,0,0,,,,,,,,retweeted,1602992139863982080
6842,1603061582732345345,pt,everyone,"@Guilherme_T_A @folha boa, nos vemos em 2026 se você e sua família usarem máscara e tomarem vacina. senão tb não garanto nada. não gosto de vocês, mas não desejo covid pra ninguém, nem para o pior inimigo. se cuidem, por favor. falando sério.",Twitter Web App,['1603061582732345345'],1256460013117345792,1603027791620055045,2022-12-14T16:17:19.000Z,0,1,0,0,1519733264637956098,,,,,,,replied_to,1603061126832742400
6843,1603061559932198914,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603061559932198914'],1098023824736563200,1603061559932198914,2022-12-14T16:17:13.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6844,1603061532912455680,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603061532912455680'],1163959387863605248,1603061532912455680,2022-12-14T16:17:07.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6845,1603061529020346368,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603061529020346368'],1579324537967202305,1603061529020346368,2022-12-14T16:17:06.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6846,1603061512087769089,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603061512087769089'],1573589230479151104,1603061512087769089,2022-12-14T16:17:02.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6847,1603061487060373504,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061487060373504'],1078293744162664448,1603061487060373504,2022-12-14T16:16:56.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6848,1603061479653113858,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603061479653113858'],1477998127714025472,1603061479653113858,2022-12-14T16:16:54.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6849,1603061475408580609,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603061475408580609'],1563280450390736898,1603061475408580609,2022-12-14T16:16:53.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6850,1603061428528750597,pt,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",Twitter Web App,['1603061428528750597'],2782539611,1603061428528750597,2022-12-14T16:16:42.000Z,506,0,0,0,,,,,,,,retweeted,1602954179890257923
6851,1603061407926321153,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061407926321153'],1565433655572447232,1603061407926321153,2022-12-14T16:16:37.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6852,1603061391266828288,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter Web App,['1603061391266828288'],1440033872129839113,1603061391266828288,2022-12-14T16:16:33.000Z,496,0,0,0,,,,,,,,retweeted,1603016608087154688
6853,1603061333129314304,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for Android,['1603061333129314304'],71628751,1603061333129314304,2022-12-14T16:16:19.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
6854,1603061276699201536,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061276699201536'],2472486475,1603061276699201536,2022-12-14T16:16:06.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6855,1603061260312260613,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061260312260613'],53539978,1603061260312260613,2022-12-14T16:16:02.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6856,1603061242880561152,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for Android,['1603061242880561152'],1275100954531106817,1603061242880561152,2022-12-14T16:15:58.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
6857,1603061219958689792,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061219958689792'],1519065522612101129,1603061219958689792,2022-12-14T16:15:52.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6858,1603061219082096642,pt,everyone,E tem mãe q quer vacinar e n tem vacina pra acima de 3 anos né  #tralli ? #jornalhoje,Twitter for Android,['1603061219082096642'],1217490718022938626,1603061219082096642,2022-12-14T16:15:52.000Z,0,0,0,0,,,,,,,,,
6859,1603061187402399744,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061187402399744'],49089336,1603061187402399744,2022-12-14T16:15:45.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6860,1603061179781419008,pt,everyone,"@Guilherme_T_A @oluissergio @folha ahahahaha boa. piadas à parte, use máscara. ou pare com essa hipocrisia de ""cuidar da família"", já vi criança morrendo sufocada de covid por causa dos pais cornos que não põe máscara nem levam pra tomar vacina. mas também se quiser que sua família morra, problema seu.",Twitter Web App,['1603061179781419008'],1256460013117345792,1603027791620055045,2022-12-14T16:15:43.000Z,0,1,0,0,1519733264637956098,,,,,,,replied_to,1603060751962341377
6861,1603061175805267971,pt,everyone,Tribunal de Justiça declara inconstitucional lei que impede exigência de vacinação contra Covid-19 https://t.co/Cjm3fNC2mx,Jetpack.com,['1603061175805267971'],1317420707647807488,1603061175805267971,2022-12-14T16:15:42.000Z,0,0,0,0,,,,,,,,,
6862,1603061170243608578,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061170243608578'],1591953752340238338,1603061170243608578,2022-12-14T16:15:41.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6863,1603061156398379008,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061156398379008'],1205175627885756417,1603061156398379008,2022-12-14T16:15:37.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6864,1603061148731035650,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603061148731035650'],1496195781405167629,1603061148731035650,2022-12-14T16:15:35.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6865,1603061140484915200,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603061140484915200'],1482003533884964872,1603061140484915200,2022-12-14T16:15:33.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6866,1603061136269639681,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603061136269639681'],1586150910195105792,1603061136269639681,2022-12-14T16:15:32.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6867,1603061103172395009,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603061103172395009'],1091796582637408256,1603061103172395009,2022-12-14T16:15:25.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6868,1603061097254338562,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061097254338562'],1723537194,1603061097254338562,2022-12-14T16:15:23.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6869,1603061066271174657,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603061066271174657'],1291855922013376513,1603061066271174657,2022-12-14T16:15:16.000Z,496,0,0,0,,,,,,,,retweeted,1603016608087154688
6870,1603061063733444610,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603061063733444610'],1367271161101496324,1603061063733444610,2022-12-14T16:15:15.000Z,496,0,0,0,,,,,,,,retweeted,1603016608087154688
6871,1603061059363147776,pt,everyone,Nossa Yasmin tá muito enjoada por causa dessa vacina 😔🥺,Twitter for Android,['1603061059363147776'],4211654374,1603061059363147776,2022-12-14T16:15:14.000Z,0,1,2,0,,,,,,,,,
6872,1603061029814009858,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603061029814009858'],1518933618705448960,1603061029814009858,2022-12-14T16:15:07.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6873,1603060967583236096,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603060967583236096'],1532899267064610818,1603060967583236096,2022-12-14T16:14:52.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6874,1603060961987928064,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603060961987928064'],1514470105,1603060961987928064,2022-12-14T16:14:51.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6875,1603060954379522048,pt,everyone,"🚨ATENÇÃO nosso município está com evolução de casos, incluindo óbitos, vamos está atentos as RECOMENDAÇÕES para evitar cada vez mais esse aumento!

#covid_19 #casos #evolução #covid #vacina em Feira Grande https://t.co/P5BnXmvAWt",Instagram,['1603060954379522048'],1377625248632299531,1603060954379522048,2022-12-14T16:14:49.000Z,0,0,0,0,,b97dd35ec5b09c65,,,,Point,"[-36.67789, -9.8989]",,
6876,1603060953175949317,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603060953175949317'],1048978746861133824,1603060953175949317,2022-12-14T16:14:49.000Z,1947,0,0,0,,,,,,,,retweeted,1602720475389517824
6877,1603060914126823425,pt,everyone,"@ojoaocavalcanti @claudioedantas Olá, deixa eu te perguntar.
Você acha certo um presidente comprar vacina onde a fabricante fiz que não se responsabilizará por qualquer dano? E ainda por cima, sendo fabricado com menos de 1 ano, algo que nunca havia acontecido, ainda mais para uma doença como a covid?",Twitter for iPhone,['1603060914126823425'],1142209344655831042,1603038235529469954,2022-12-14T16:14:40.000Z,0,3,7,0,53157331,,,,,,,replied_to,1603043945675915264
6878,1603060904005869570,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603060904005869570'],1478718091500609538,1603060904005869570,2022-12-14T16:14:37.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6879,1603060886834642944,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603060886834642944'],1172302316655054848,1603060886834642944,2022-12-14T16:14:33.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6880,1603060868719206400,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603060868719206400'],815610083505819648,1603060868719206400,2022-12-14T16:14:29.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
6881,1603060827208155137,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603060827208155137'],2425906812,1603060827208155137,2022-12-14T16:14:19.000Z,4180,0,0,0,,,,,,,,retweeted,1602993462537854978
